Number,Level,Vocabulary,Wordclass,Guide
1352,3급,종일02/종일01,명사/부사,종일 일하다
1353,3급,종합,명사,종합 검사
1354,3급,좌석,명사,좌석에 앉다
1355,3급,좌측,명사,좌측과 우측
1356,3급,좌회전,명사,좌회전 신호
1357,3급,주간04/주간05,명사/의존명사,주간 계획
1358,3급,주고받다,동사,인사를 주고받다
1359,3급,주민,명사,동네 주민
1360,3급,주방,명사,주방에서 요리하다
1361,3급,주요,명사,주요 인물
1362,3급,주유소,명사,주유소에서 일하다
1363,3급,주의02,명사,주의가 산만하다
1364,3급,주인공,명사,영화 주인공
1365,3급,주제,명사,대화 주제
1366,3급,주차권,명사,주차권을 사다
1367,3급,주차료,명사,주차료가 비싸다
1368,3급,죽03,명사,죽을 쑤다
1369,3급,죽음,명사,죽음을 맞다
1370,3급,죽이다01,동사,곤충을 죽이다
1371,3급,준비물,명사,준비물을 챙기다
1372,3급,줄넘기,명사,줄넘기를 하다
1373,3급,줄무늬,명사,줄무늬 옷
1374,3급,중01,명사,스님
1375,3급,중고,명사,중고 자동차
1376,3급,중고차,명사,중고차를 사다
1377,3급,중국어,명사,중국어로 말하다
1378,3급,중국인00,명사,중국인을 만나다
1379,3급,중급,명사,중급 수준
1380,3급,중단,명사,운행 중단
1381,3급,중부,명사,중부 지방
1382,3급,중순,명사,내달 중순
1383,3급,중식,명사,중식을 먹다
1384,3급,중심지,명사,경제의 중심지
1385,3급,중형차,명사,중형차를 운전하다
1386,3급,쥐01,명사,쥐를 잡다
1387,3급,즉,부사,
1388,3급,즉시,명사,즉시 통과
1389,3급,즐거움,명사,즐거움을 느끼다
1390,3급,증가,명사,인구 증가
1391,3급,증명서,명사,증명서를 발급하다
1392,3급,증상,명사,감기 증상
1393,3급,증세01,명사,독감 증세
1394,3급,지각01,명사,지각이 생기다
1395,3급,지나치다02,형용사,지나친 운동
1396,3급,지난날,명사,지난날을 기억하다
1397,3급,지다01,동사,해가 지다
1398,3급,지도02,명사,지도를 받다
1399,3급,지방03,명사,식물성 지방
1400,3급,지붕,명사,지붕에 올라가다
1401,3급,지역,명사,서울 지역
1402,3급,지원02,명사,입사 지원
1403,3급,지저분하다,형용사,길이 지저분하다
1404,3급,지퍼,명사,지퍼를 잠그다
1405,3급,직장인,명사,직장인들이 출근하다
1406,3급,직진,명사,직진 신호
1407,3급,진단서,명사,진단서를 떼다
1408,3급,진심,명사,진심을 전하다
1409,3급,진찰,명사,진찰을 받다
1410,3급,진통제,명사,소염 진통제
1411,3급,진학,명사,진학 상담
1412,3급,진행,명사,진행이 순조롭다
1413,3급,진행자,명사,뉴스 진행자
1414,3급,질01,명사,질이 좋다
1415,3급,집다,동사,연필을 집다
1416,3급,집세,명사,집세를 내다
1417,3급,집안,명사,집안이 편안하다
1418,3급,집중,명사,정신 집중
1419,3급,짜다01,동사,목도리를 짜다
1420,3급,짜다02,동사,치약을 짜다
1421,3급,-짜리,접사,백 원짜리
1422,3급,쪽02,명사,쪽 번호
1423,3급,쭉,부사,선을 쭉 긋다
1424,3급,-쯤,접사,이쯤
1425,3급,찌르다,동사,바늘로 찌르다
1426,3급,찜질,명사,얼음찜질
1427,3급,찢다,동사,종이를 찢다
1428,3급,찢어지다,동사,종이가 찢어지다
1429,3급,차량,명사,차량을 통제하다
1430,3급,차로,명사,차로를 건너다
1431,3급,차리다,동사,밥상을 차리다
1432,3급,차림표,명사,차림표를 보다
1433,3급,차이,명사,나이 차이
1434,3급,차이점,명사,공통점과 차이점
1435,3급,찬성,명사,찬성과 반대
1436,3급,참가,명사,대회 참가
1437,3급,참고,명사,참고 자료
1438,3급,참기름,명사,참기름을 바르다
1439,3급,참석,명사,회의 참석
1440,3급,창03,명사,창을 열다
1441,3급,창가01,명사,창가에 앉다
1442,3급,창고,명사,창고에 보관하다
1443,3급,창구,명사,예매 창구
1444,3급,창밖,명사,창밖을 보다
1445,3급,창피,명사,창피를 당하다
1446,3급,채우다02,동사,자리를 채우다
1447,3급,책가방,명사,책가방을 메다
1448,3급,챙기다,동사,가방을 챙기다
1449,3급,처녀,명사,처녀 시절
1450,3급,처방,명사,처방을 내리다
1451,3급,처방전,명사,병원 처방전
1452,3급,천둥,명사,천둥이 치다
1453,3급,천사,명사,천사와 악마
1454,3급,천장,명사,천장이 높다
1455,3급,천재01,명사,천재 시인
1456,3급,철01,명사,철이 바뀌다
1457,3급,철도,명사,도시 철도
1458,3급,첫눈01,명사,첫눈에 반하다
1459,3급,첫눈02,명사,첫눈이 내리다
1460,3급,첫인상,명사,첫인상이 좋다
1461,3급,청소기,명사,청소기를 돌리다
1462,3급,청혼,명사,청혼을 받다
1463,3급,체력,명사,체력을 단련하다
1464,3급,체크무늬,명사,체크무늬 남방
1465,3급,체하다02,동사,과식으로 체하다
1466,3급,체험,명사,문화 체험
1467,3급,초급,명사,초급 과정
1468,3급,초록02,명사,색
1469,3급,촌스럽다,형용사,옷차림이 촌스럽다
1470,3급,총01,명사,총을 쏘다
1471,3급,촬영,명사,사진 촬영
1472,3급,최고급,명사,최고급 호텔
1473,3급,최선,명사,최선을 다하다
1474,3급,최저,명사,최저 임금
1475,3급,추억,명사,추억으로 남다
1476,3급,추천,명사,추천 도서
1477,3급,추측,명사,추측이 맞다
1478,3급,축구장,명사,축구장에 가다
1479,3급,축제,명사,불꽃 축제
1480,3급,출국,명사,출국 수속
1481,3급,충분히,부사,충분히 쉬다
1482,3급,취하다02,동사,술에 취하다
1483,3급,취향,명사,개인 취향
1484,3급,치다03,동사,밑줄을 치다
1485,3급,치료법,명사,아토피 치료법
1486,3급,치르다,동사,값을 치르다
1487,3급,치수01,명사,치수를 재다
1488,3급,치우다01,동사,물건들을 치우다
1489,3급,치즈,명사,피자 치즈
1490,3급,친-,접사,친부모
1491,3급,친딸,명사,친딸처럼 대하다
1492,3급,칸,명사,옆 칸
1493,3급,커지다,동사,문제가 커지다
1494,3급,커튼,명사,커튼을 달다
1495,3급,코너,명사,코너를 돌다
1496,3급,코미디,명사,코미디 영화
1497,3급,코스,명사,드라이브 코스
1498,3급,코트01,명사,코트를 입다
1499,3급,코트02,명사,농구 코트
1500,3급,코피,명사,코피를 흘리다
1501,3급,콘도,명사,콘도에서 묵다
1502,3급,콜록콜록,부사,콜록콜록 기침을 하다
1503,3급,콧노래,명사,콧노래를 부르다
1504,3급,큰길,명사,큰길로 다니다
1505,3급,큰아버지,명사,큰아버지와 작은아버지
1506,3급,큰어머니,명사,큰어머니와 작은어머니
1507,3급,클래식,명사,클래식 음악
1508,3급,키스,명사,첫 키스
1509,3급,탁자,명사,탁자에 두다
1510,3급,탑승,명사,비행기 탑승
1511,3급,탑승객,명사,국제선 탑승객
1512,3급,태우다02,동사,차에 태우다
1513,3급,터뜨리다,동사,풍선을 터뜨리다
1514,3급,털,명사,털이 빠지다
1515,3급,털다,동사,이불을 털다
1516,3급,테이프,명사,테이프를 끊다
1517,3급,토02,명사,요일
1518,3급,토론,명사,찬반 토론
1519,3급,토하다,동사,음식을 토하다
1520,3급,통04,부사,통 말이 없다
1521,3급,통05,명사,통에 담다
1522,3급,통신,명사,통신 상태
1523,3급,통역,명사,영어 통역
1524,3급,통일,명사,남북의 통일
1525,3급,통통하다,형용사,몸매가 통통하다
1526,3급,통하다,동사,바람이 통하다
1527,3급,특기01,명사,취미와 특기
1528,3급,특성,명사,신체적 특성
1529,3급,특징,명사,독특한 특징
1530,3급,틀림없이,부사,틀림없이 맞다
1531,3급,틈틈이,부사,틈틈이 하다
1532,3급,파01,명사,파를 썰다
1533,3급,파다,동사,구멍을 파다
1534,3급,파도,명사,파도가 치다
1535,3급,파랑01,명사,색
1536,3급,파마,명사,파마머리
1537,3급,파일,명사,파일로 묶다
1538,3급,파출소,명사,파출소에 신고하다
1539,3급,판매,명사,판매 가격
1540,3급,패션,명사,패션 잡지
1541,3급,팬티,명사,팬티를 입다
1542,3급,퍼센트,의존명사,백 퍼센트
1543,3급,페이지,명사,페이지를 넘기다
1544,3급,편02,의존명사,저쪽 편
1545,3급,편식,명사,편식이 심하다
1546,3급,평가,명사,평가 기준
1547,3급,포기02,명사,중도 포기
1548,3급,포도주,명사,포도주를 담그다
1549,3급,포크,명사,포크로 찍다
1550,3급,포함,명사,세금 포함
1551,3급,폭포,명사,폭포에 가다
1552,3급,표01,명사,표를 그리다
1553,3급,표시02,명사,가격 표시
1554,3급,표정,명사,표정이 밝다
1555,3급,표지판,명사,안내 표지판
1556,3급,표현,명사,감정 표현
1557,3급,풀01,명사,풀로 붙이다
1558,3급,풀리다,동사,나사가 풀리다
1559,3급,품질,명사,품질이 뛰어나다
1560,3급,풍선,명사,풍선을 띄우다
1561,3급,풍습,명사,전통 풍습
1562,3급,프린터,명사,프린터로 출력하다
1563,3급,플라스틱,명사,플라스틱 용기
1564,3급,피로,명사,피로가 쌓이다
1565,3급,피부,명사,피부 미용
1566,3급,피서,명사,여름 피서
1567,3급,피하다,동사,책임을 피하다
1568,3급,피해,명사,피해를 입다
1569,3급,피해자,명사,사고 피해자
1570,3급,하나하나01/하나하나02,명사/부사,하나하나 세다
1571,3급,하숙,명사,하숙을 하다
1572,3급,하양,명사,색
1573,3급,하차,명사,하차 벨
1574,3급,하품,명사,하품이 나오다
1575,3급,하하01,부사,하하 웃다
1576,3급,-학,접사,경제학
1577,3급,학과,명사,전공 학과
1578,3급,학습,명사,외국어 학습
1579,3급,학자,명사,학자를 초청하다
1580,3급,한국말,명사,한국말을 배우다
1581,3급,한국어,명사,한국어를 배우다
1582,3급,한국인,명사,한국인 친구
1583,3급,한동안,명사,한동안 계속되다
1584,3급,한때01/한때02,명사/부사,한때의 감정
1585,3급,한문,명사,한문을 읽다
1586,3급,한숨02,명사,한숨을 쉬다
1587,3급,한자,명사,한자를 읽다
1588,3급,한쪽,명사,한쪽으로 기울어지다
1589,3급,한참00/한참,명사/부사,한참 기다리다
1590,3급,할인점,명사,가구 할인점
1591,3급,합격,명사,시험 합격
1592,3급,합계,명사,합계를 구하다
1593,3급,합치다,동사,하나로 합치다
1594,3급,항공료,명사,항공료가 오르다
1595,3급,해결,명사,문제 해결
1596,3급,해돋이,명사,해돋이를 감상하다
1597,3급,해물,명사,해물 파전
1598,3급,해변,명사,해변을 거닐다
1599,3급,해산물,명사,해산물 요리
1600,3급,해수욕장,명사,해수욕장에 가다
1601,3급,핸드백,명사,핸드백을 메다
1602,3급,햇볕,명사,햇볕을 쬐다
1603,3급,-행,접사,서울행
1604,3급,행사장,명사,행사장 안내
1605,3급,행운,명사,행운이 오다
1606,3급,향수,명사,향수를 뿌리다
1607,3급,향하다,동사,눈길이 향하다
1608,3급,허락,명사,결혼 허락
1609,3급,허리띠,명사,허리띠를 매다
1610,3급,허벅지,명사,허벅지가 두껍다
1611,3급,현관,명사,집 현관
1612,3급,현대,명사,현대 문명
1613,3급,형태,명사,건물의 형태
1614,3급,호두,명사,호두 파이
1615,3급,호박,명사,호박 농사
1616,3급,호실,명사,2호실
1617,3급,혹은,부사,아들 혹은 딸
1618,3급,혼나다,동사,아파서 혼나다
1619,3급,홈페이지,명사,홈페이지에 접속하다
1620,3급,화02,명사,요일
1621,3급,화면,명사,텔레비전 화면
1622,3급,화분,명사,화분에 심다
1623,3급,화장01,명사,화장이 진하다
1624,3급,화장대,명사,화장대에 앉다
1625,3급,화재,명사,화재 신고
1626,3급,화폐,명사,전자 화폐
1627,3급,화해,명사,화해를 청하다
1628,3급,확인,명사,사실 확인
1629,3급,환불,명사,요금 환불
1630,3급,환상적01/환상적02,관형사/명사,환상적인 이야기
1631,3급,환승역,명사,지하철 환승역
1632,3급,환영회,명사,신입생 환영회
1633,3급,환율,명사,환율이 오르다
1634,3급,환하다,형용사,불빛이 환하다
1635,3급,활동,명사,야외 활동
1636,3급,활발하다,형용사,교류가 활발하다
1637,3급,활짝,부사,활짝 열다
1638,3급,회02,명사,회를 먹다
1639,3급,회비,명사,회비를 내다
1640,3급,회식,명사,부서 회식
1641,3급,회의실,명사,회의실에 모이다
1642,3급,회장01,명사,회장을 뽑다
1643,3급,횟수,명사,횟수를 세다
1644,3급,효과,명사,약 효과
1645,3급,후반,명사,후반 경기
1646,3급,후식,명사,후식을 먹다
1647,3급,후추,명사,후추를 뿌리다
1648,3급,후회,명사,늦은 후회
1649,3급,휴가철,명사,휴가철이 시작되다
1650,3급,휴대,명사,휴대가 간편하다
1651,3급,휴식,명사,휴식 시간
1652,3급,휴학,명사,휴학 신청
1653,3급,흘러가다,동사,시냇물이 흘러가다
1654,3급,희다00,형용사,흰 종이
1655,3급,희생,명사,희생을 감수하다
